taxonid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,scientific_name,taxonomic_authority,infra_rank,infra_name,population,noteType,main_common_name
21495,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tarsomys,Tarsomys apoensis,"Mearns, 1905",,,,LC,Dusky Tarsomys
21496,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tarsomys,Tarsomys echinatus,"Musser &amp; Heaney, 1992",,,,VU,Spiny Tarsomys
21497,ANIMALIA,ARTHROPODA,ARACHNIDA,PSEUDOSCORPIONES,NEOBISIIDAE,Tartarocreagris,Tartarocreagris texana,"Muchmore, 1969",,,,DD,Tooth Cave Pseudoscorpion
21500,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Tasmacetus,Tasmacetus shepherdi,"Oliver, 1937",,,,DD,Shepherd's Beaked Whale
21501,ANIMALIA,ONYCHOPHORA,UDEONYCHOPHORA,EUONYCHOPHORA,PERIPATOPSIDAE,Leucopatus,Leucopatus anophthalmus,"(Ruhberg, Mesibov, Briscoe &amp; Tait, 1991)",,,,EN,
21504,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,RHAPHIDOPHORIDAE,Tasmanoplectron,Tasmanoplectron isolatum,"Richards, 1971",,,,VU,
21506,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,RHYTIDIDAE,Tasmaphena,Tasmaphena lamproides,"(Cox, 1868)",,,,NT,Keeled Snail
21507,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tateomys,Tateomys macrocercus,"Musser, 1982",,,,DD,Long-tailed Sulawesian Shrew Rat
21508,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tateomys,Tateomys rhinogradoides,"Musser, 1969",,,,DD,Tate’s Sulawesian Shrew Rat
21509,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus afra,"(Gray, 1830)",,,,LC,Cape Gerbil
21510,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus boehmi,"(Noack, 1887)",,,,LC,Boehm's Gerbil
21511,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus brantsii,"(Smith, 1836)",,,,LC,Highveld Gerbil
21512,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus guineae,"(Thomas, 1910)",,,,LC,Guinea Gerbil
21513,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus inclusus,"(Thomas &amp; Wroughton, 1908)",,,,LC,Gorongoza Gerbil
21514,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Tatera,Tatera indica,"(Hardwicke, 1807)",,,,LC,Indian Gerbil
21515,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus kempi,,,,,LC,Kemp's Gerbil
21516,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus leucogaster,"(Peters, 1852)",,,,LC,Bushveld Gerbil
21517,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus nigricaudus,"(Peters, 1878)",,,,LC,Black-tailed Gerbil
21518,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus phillipsi,"(de Winton, 1898)",,,,LC,Phillip's Gerbil
21519,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus robustus,"(Cretzschmar, 1826)",,,,LC,Fringe-tailed Gerbil
21520,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Gerbilliscus,Gerbilliscus validus,"(Bocage, 1890)",,,,LC,Savanna Gerbil
21521,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus arenarius,"Robbins, 1974",,,,LC,Robbins’s Tateril
21522,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus congicus,"Thomas, 1915",,,,LC,Congo Tateril
21523,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus emini,"(Thomas, 1892)",,,,LC,Emin’s Tateril
21524,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus gracilis,"(Thomas, 1892)",,,,LC,Gracile Tateril
21526,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus lacustris,"(Thomas &amp; Wroughton, 1907)",,,,LC,Lake Chad Gerbil
21527,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus petteri,"Gautun, Tranier &amp; Sicard, 1985",,,,LC,Petter’s Tateril
21528,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Taterillus,Taterillus pygargus,"(F. Cuvier, 1838)",,,,LC,Senegal Tateril
21529,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus acutirostris,"(Andersson, 1916)",,,,CR,Sharpsnout Torrent Frog
21530,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus diurnus,"Straughan &amp; Lee, 1966",,,,EX,Mount Glorious Torrent Frog
21531,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus eungellensis,"Liem &amp; Hosmer, 1973",,,,CR,Eungella Torrent Frog
21532,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus liemi,"Ingram, 1980",,,,NT,Eungella Tinker Frog
21533,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus pleione,"Czechura, 1986",,,,CR,Kroombit Tinker Frog
21534,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MYOBATRACHIDAE,Taudactylus,Taudactylus rheophilus,"Liem &amp; Hosmer, 1973",,,,CR,Northern Tinker Frog
21553,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Tayloria,Tayloria amaniensis,Verdcourt,,,,DD,
21554,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Tayloria,Tayloria angustistriata,K. Pfeiffer,,,,DD,
21555,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Tayloria,Tayloria hyalinoides,Thiele,,,,DD,
21556,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,STREPTAXIDAE,Tayloria,Tayloria urguessensis ssp. subangulata,Verdcourt,ssp.,subangulata,,EN,
21557,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Teinopalpus,Teinopalpus aureus,"Mell, 1923",,,,DD,Golden Kaiserihind
21558,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,PAPILIONIDAE,Teinopalpus,Teinopalpus imperialis,"Hope, 1843",,,,LR/nt,Kaiser-i-Hind
21560,ANIMALIA,MOLLUSCA,GASTROPODA,TROCHIDA,TURBINIDAE,Teinostoma,Teinostoma fernandesi,"Rubio &amp; Rolan, 1991",,,,DD,
21561,ANIMALIA,MOLLUSCA,GASTROPODA,TROCHIDA,TURBINIDAE,Teinostoma,Teinostoma funiculatum,"Rubio &amp; Rolan, 1991",,,,DD,
21569,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Teleutomyrmex,Teleutomyrmex schneideri,"Klutter, 1950",,,,VU,
21570,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Teleutomyrmex,Teleutomyrmex kutteri,"Tinaut, 1990",,,,VU,
21571,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina abendanoni,"Weber, 1913",,,,NT,
21572,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina bonti,"Weber &amp; de Beaufort, 1922",,,,EN,
21573,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina celebensis,"Boulenger, 1897",,,,NT,
21574,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Marosatherina,Marosatherina ladigesi,"(Ahl, 1936)",,,,VU,Celebes Rainbow
21575,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina antoniae,"Kottelat, 1991",,,,NT,
21576,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina obscura,"Kottelat, 1991",,,,NT,
21577,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina opudi,"Kottelat, 1991",,,,NT,
21578,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina prognatha,"Kottelat, 1991",,,,NT,
21579,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina sarasinorum,"Kottelat, 1991",,,,NT,
21580,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,TELMATHERINIDAE,Telmatherina,Telmatherina wahjui,"Kottelat, 1991",,,,EN,
21581,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,Telmatobius atacamensis,"Gallardo, 1962",,,,CR,Atacama Water Frog
21582,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,Telmatobius halli,"Noble, 1938",,,,DD,Hall's Water Frog
21583,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,Telmatobius pefauri,"Veloso &amp; Trueb, 1976",,,,CR,Arico Water Frog
21584,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,Telmatobius peruvianus,"Wiegmann, 1834",,,,VU,Peru Water Frog
21585,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,TELMATOBIIDAE,Telmatobius,Telmatobius zapahuirensis,"Veloso, Sallaberry A., Navarro, Iturra-C., Valencia, Penna &amp; Díaz, 1982",,,,EN,Zapahuira Water Frog
21622,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo,Telmatobufo australis,"Formas, 1972",,,,LC,Pelado Mountains False Toad
21623,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo,Telmatobufo bullocki,"Schmidt, 1952",,,,EN,Bullock’s Mountains False Toad
21624,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CALYPTOCEPHALELLIDAE,Telmatobufo,Telmatobufo venustus,"(Philippi, 1899)",,,,EN,Chile mountain false toad
21626,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,EUCONULIDAE,Tengchiena,Tengchiena euroxestus,"(Iredale, 1937)",,,,DD,
21627,ANIMALIA,CHORDATA,ACTINOPTERYGII,CLUPEIFORMES,CLUPEIDAE,Tenualosa,Tenualosa thibaudeaui,"(Durand, 1940)",,,,VU,Mekong herring
21628,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Teramulus,Teramulus kieneri,"Smith, 1965",,,,LC,Vily
21629,ANIMALIA,CHORDATA,ACTINOPTERYGII,ATHERINIFORMES,ATHERINIDAE,Teramulus,Teramulus waterloti,"(Pellegrin, 1932)",,,,EN,
21641,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Terrapene carolina,"(Linnaeus, 1758)",,,,VU,Eastern Box Turtle
21642,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Terrapene coahuila,"Schmidt &amp; Owens, 1944",,,,EN,Coahuilan Box Turtle
21643,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Terrapene nelsoni,"Stejneger, 1925",,,,DD,Spotted Box Turtle
21644,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,EMYDIDAE,Terrapene,Terrapene ornata,"(Agassiz, 1857)",,,,NT,Ornate Box Turtle
21646,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo graeca,"Linnaeus, 1758",,,,VU,Common Tortoise
21648,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo hermanni,"Gmelin, 1789",,,,NT,Hermann's Tortoise
21650,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo hermanni ssp. hermanni,"Gmelin, 1789",ssp.,hermanni,,EN,Western Hermann's Tortoise
21651,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo horsfieldii,"Gray, 1844",,,,VU,Central Asian Tortoise
21652,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo kleinmanni,"Lortet, 1883",,,,CR,Kleinmann's Tortoise
21653,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo marginata,"Schoepff, 1793",,,,LC,Marginated Tortoise
21654,ANIMALIA,CHORDATA,REPTILIA,TESTUDINES,TESTUDINIDAE,Testudo,Testudo graeca ssp. nikolskii,"Chkhikvadze &amp; Tunijev, 1986",ssp.,nikolskii,,CR,
21660,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,AMBASSIDAE,Tetracentrum,Tetracentrum caudovittatus,"(Norman, 1935)",,,,CR,Kokoda Glass Perchlet
21661,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Tetracerus,Tetracerus quadricornis,"(de Blainville, 1816)",,,,VU,Four-horned Antelope
21662,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOSAURIDAE,Tetradactylus,Tetradactylus breyeri,"Roux, 1907",,,,NT,Breyer's Long-tailed Seps
21663,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,GERRHOSAURIDAE,Tetradactylus,Tetradactylus eastwoodae,"Methuen &amp; Hewitt, 1913",,,,EX,Eastwood's Longtailed Seps
21667,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Tetramorium,Tetramorium microgyna,"Santschi, 1918",,,,VU,
21668,ANIMALIA,ARTHROPODA,INSECTA,HYMENOPTERA,FORMICIDAE,Tetramorium,Tetramorium parasiticum,"Bolton, 1980",,,,VU,
21669,ANIMALIA,CHORDATA,ACTINOPTERYGII,SILURIFORMES,ARIIDAE,Pachyula,Pachyula conorhynchus,"(Weber, 1913)",,,,LC,Lorentz Catfish
21680,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,TETRIGIDAE,Tettigidea,Tettigidea empedonepia,"Hubbell, 1937",,,,CR,Torreya Pygmy Grasshopper
21681,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Thaanumella,Thaanumella angulosa,"(Ansey, 1890)",,,,DD,
21682,ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,ASSIMINEIDAE,Thaanumella,Thaanumella cookei,"Clench, 1946",,,,DD,
21689,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Thalassoma,Thalassoma ascensionis,"(Quoy &amp; Gaimard, 1834)",,,,DD,Greenfish
21690,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,Thallomys loringi,"(Heller, 1909)",,,,LC,Loring's Rat
21691,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,Thallomys nigricauda,"(Thomas, 1882)",,,,LC,Black-tailed Tree Rat
21692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,Thallomys paedulcus,"(Sundevall, 1846)",,,,LC,Acacia Rat
21693,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thallomys,Thallomys shortridgei,"Thomas & Hinton, 1923",,,,DD,Shortridge's Rat
21694,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thalpomys,Thalpomys cerradensis,"Hershkovitz, 1990",,,,LC,Cerrado Mouse
21695,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thalpomys,Thalpomys lasiotis,"Thomas, 1916",,,,LC,Hairy-eared Cerrado Mouse
21702,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thamnomys,Thamnomys venustus,"Thomas, 1907",,,,LC,Charming Thicket Rat
21703,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Thamnomys,Thamnomys kempi,"Dollman, 1911",,,,VU,Kemp's Thicket Rat
21706,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Thamnophis,Thamnophis gigas,"Fitch, 1940",,,,VU,Giant Garter Snake
21707,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,NATRICIDAE,Thamnophis,Thamnophis hammondii,"(Kennicott, 1860)",,,,LC,Two-striped Gartersnake
21710,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,UROCYCLIDAE,Thapsia,Thapsia snelli,"Connolly, 1925",,,,EN,
21711,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,UROCYCLIDAE,Thapsia,Thapsia grandis,Verdcourt,,,,DD,
21712,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,UROCYCLIDAE,Thapsia,Thapsia microsculpta,Verdcourt,,,,DD,
21713,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,UROCYCLIDAE,Thapsia,Thapsia usambarensis,Verdcourt,,,,DD,
21714,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,UROCYCLIDAE,Thapsia,Thapsia buraensis,Verdcourt,,,,EN,
21717,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ENDODONTIDAE,Thaumatodon,Thaumatodon hystricelloides,"Mousson, 1865",,,,EN,
21718,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,ENDODONTIDAE,Thaumatodon,Thaumatodon multilamellata,"Garrett, 1887",,,,EX,
21719,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Thaumatogryllus,Thaumatogryllus cavicola,"Gurney &amp; Rentz, 1978",,,,VU,Volcanoes Cave Cricket
21720,ANIMALIA,ARTHROPODA,INSECTA,ORTHOPTERA,GRYLLIDAE,Thaumatogryllus,Thaumatogryllus variegatus,"Perkins, 1899",,,,VU,Kauai Thin-footed Bush Cricket
21721,ANIMALIA,ARTHROPODA,INSECTA,ODONATA,THAUMATONEURIDAE,Thaumatoneura,Thaumatoneura inopinata,"McLachlan, 1897",,,,LC,Giant Waterfall Damsel
21722,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICIDAE,Theba,Theba arinagae,"Gittenberger &amp; Ripken, 1985",,,,CR,
21726,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,NERITIDAE,Theodoxus,Theodoxus transversalis,"(Pfeiffer, 1828)",,,,EN,Striped Nerite
21727,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,NERITIDAE,Theodoxus,Theodoxus maresi,"(Bourguignat, 1864)",,,,DD,
21728,ANIMALIA,MOLLUSCA,GASTROPODA,CYCLONERITIDA,NERITIDAE,Theodoxus,Theodoxus numidicus,"(Recluz, 1841)",,,,VU,
21733,ANIMALIA,ARTHROPODA,MAXILLOPODA,CYCLOPOIDA,CYCLOPIDAE,Thermocyclops,Thermocyclops parvus,"Reid, 1989",,,,LR/cd,
21734,ANIMALIA,ARTHROPODA,MAXILLOPODA,CALANOIDA,DIAPTOMIDAE,Thermodiaptomus,Thermodiaptomus galeboides,"(Sars, 1909)",,,,VU,
21735,ANIMALIA,ARTHROPODA,MAXILLOPODA,HARPACTICOIDA,CANTHOCAMPTIDAE,Thermomesochra,Thermomesochra reducta,"Ito &amp; Burton, 1980",,,,DD,
21736,ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,DIPSADIDAE,Thermophis,Thermophis baileyi,"(Wall, 1907)",,,,NT,Xizang Hot-spring Keel-back
21737,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma dugesi,"Dollfus, 1893)",,,,CR,
21738,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma milleri,"Bowman, 1981",,,,EN,
21739,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma smithi,"Bowman, 1981",,,,CR,
21740,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma subequalum,"Cole &amp; Bane, 1978",,,,LR/lc,
21741,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma thermophilum,"Richardson, 1897",,,,EW,Socorro Isopod
21742,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma cavicauda,"Bowman, 1985",,,,CR,
21743,ANIMALIA,ARTHROPODA,MALACOSTRACA,ISOPODA,SPHAEROMATIDAE,Thermosphaeroma,Thermosphaeroma macrura,"Bowman, 1985",,,,CR,
21744,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,CERCOPITHECIDAE,Theropithecus,Theropithecus gelada,"(Rüppell, 1835)",,,,LC,Gelada
21745,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,CAMAENIDAE,Thersites,Thersites mitchellae,"Cox, 1864",,,,EN,Mitchell's Rainforest Snail
21746,ANIMALIA,MOLLUSCA,GASTROPODA,STYLOMMATOPHORA,HELICARIONIDAE,Theskelomensor,Theskelomensor creon,"Solem, 1958",,,,VU,
21749,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor kaplani,"Dickson &amp; Stephen, 1971",,,,CR,Kaplan's Skolly
21750,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor tempe,"Pennington, 1962",,,,VU,
21751,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor brachycerus,"(Trimen, 1883)",,,,LR/nt,
21752,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor compassbergae,"Quickelberge &amp; McMaster, 1970",,,,LC,Compassberg Skolly
21753,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor dryburghi,"van Son, 1966",,,,LC,Dryburg's Skolly
21754,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor pringlei,"Dickson, 1976",,,,LC,Pringle's Skolly
21756,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor stepheni,"Swanepoel, 1968",,,,LC,Stephen's Skolly
21757,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor strutti,"van Son, 1951",,,,CR,Winter Skolly
21759,ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,LYCAENIDAE,Thestor,Thestor yildizae,"Koçak, 1983",,,,LC,Peninsula Skolly
21770,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys baeops,"(Thomas, 1899)",,,,LC,Beady-eyed Mouse
21771,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys bombycinus,"Anthony, 1925",,,,VU,Silky Oldfield Mouse
21773,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys cinereus,"(Thomas, 1882)",,,,LC,Ash-colored Oldfield Mouse
21775,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys eleusis,"Thomas, 1926",,,,VU,Peruvian Oldfield Mouse
21776,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys gracilis,"Thomas, 1917",,,,NT,Slender Oldfield Mouse
21777,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys hylophilus,"Osgood, 1912",,,,VU,Woodland Oldfield Mouse
21778,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys incanus,"(Thomas, 1894)",,,,LC,Inca Oldfield Mouse
21779,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys ischyrus,"Osgood, 1914",,,,LC,Strong-tailed Oldfield Mouse
21780,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys kalinowskii,"(Thomas, 1894)",,,,LC,Kalinowski's Oldfield Mouse
21781,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys ladewi,"Anthony, 1926",,,,LC,Ladew's Oldfield Mouse
21783,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys monochromos,"Bangs, 1900",,,,VU,Unicolored Oldfield Mouse
21784,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys niveipes,"(Thomas, 1896)",,,,LC,Snow-footed Oldfield Mouse
21785,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys notatus,"Thomas, 1917",,,,LC,Distinguished Oldfield Mouse
21786,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys oreas,"Anthony, 1926",,,,LC,Montane Oldfield Mouse
21787,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys paramorum,"Thomas, 1898",,,,LC,Paramo Oldfield Mouse
21790,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys rosalinda,"Thomas &amp; St. Leger, 1926",,,,EN,Rosalinda's Oldfield Mouse
21791,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Thomasomys,Thomasomys silvestris,"Anthony, 1924",,,,LC,Forest Oldfield Mouse
